UserID;Gender;Age;CAP;Work;CAP_puliti.Provincia
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4368;M;23;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4570;M;41;26010;Programmatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4839;F;55;26010;Ricercatore;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4954;M;30;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4972;M;23;26010;Disoccupato;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4981;M;53;26010;Dirigente;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
4985;M;20;26010;Disoccupato;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5032;M;53;26010;Programmatore;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5272;M;50;26010;Data Engineer;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5355;M;34;26010;Disoccupato;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5393;M;17;26010;Studente;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5437;M;60;26010;Infermiere;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5450;M;38;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5457;M;42;26010;Avvocato;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5482;M;9;26010;Studente;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5682;M;31;26010;Disoccupato;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5773;M;12;26010;Studente;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5866;F;36;26010;Ricercatore;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5898;F;9;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
5980;M;11;26010;Studente;CR
69;F;57;22076;Dirigente;CO
291;M;60;22076;Avvocato;CO
347;F;30;22076;Dirigente;CO
427;M;52;22076;Avvocato;CO
535;M;65;22076;Ricercatore;CO
546;F;42;22076;Disoccupato;CO
559;F;47;22076;Data Engineer;CO
674;M;64;22076;Programmatore;CO
678;M;54;22076;Disoccupato;CO
875;M;15;22076;Studente;CO
982;F;16;22076;Studente;CO
1225;M;18;22076;Data Engineer;CO
1255;M;23;22076;Programmatore;CO
1300;M;10;22076;Studente;CO
1304;M;37;22076;Ingegnere;CO
1345;F;57;22076;Operaio;CO
1448;F;20;22076;Direttore;CO
1506;M;33;22076;Data Engineer;CO
1525;F;65;22076;Attore;CO
1669;F;51;22076;Programmatore;CO
1992;M;27;22076;Data Analyst;CO
2123;F;11;22076;Studente;CO
2419;M;43;22076;Disoccupato;CO
2438;M;30;22076;Dirigente;CO
2451;M;45;22076;Avvocato;CO
2487;M;24;22076;Data Engineer;CO
2508;F;29;22076;Direttore;CO
2516;F;12;22076;Studente;CO
2519;F;51;22076;Operaio;CO
2553;M;47;22076;Data Engineer;CO
2691;M;36;22076;Data Analyst;CO
2759;M;12;22076;Studente;CO
2905;M;64;22076;Programmatore;CO
3054;M;23;22076;Data Analyst;CO
3245;M;44;22076;Operaio;CO
3258;M;46;22076;Ricercatore;CO
3269;F;21;22076;Impiegato;CO
3271;F;46;22076;Disoccupato;CO
3308;F;44;22076;Impiegato;CO
3566;M;56;22076;Disoccupato;CO
3663;F;36;22076;Data Scientis;CO
3779;F;10;22076;Studente;CO
3934;M;34;22076;Disoccupato;CO
3956;M;17;22076;Studente;CO
3957;M;22;22076;Infermiere;CO
3982;M;53;22076;Architetto;CO
4065;F;53;22076;Insegnante;CO
4073;M;37;22076;Ricercatore;CO
4155;M;40;22076;Programmatore;CO
4257;M;51;22076;Attore;CO
4341;M;46;22076;Programmatore;CO
4391;F;51;22076;Data Analyst;CO
4511;M;29;22076;Data Engineer;CO
4526;M;44;22076;Impiegato;CO
4553;F;53;22076;Attore;CO
4571;M;17;22076;Studente;CO
4674;F;10;22076;Studente;CO
4705;F;34;22076;Disoccupato;CO
4710;F;50;22076;Attore;CO
4752;F;60;22076;Data Analyst;CO
4893;M;19;22076;Programmatore;CO
5016;F;43;22076;Dirigente;CO
5034;F;61;22076;Autista;CO
5169;F;47;22076;Data Analyst;CO
5176;M;46;22076;Studente;CO
5245;F;50;22076;Dirigente;CO
5299;M;56;22076;Operaio;CO
5550;M;55;22076;Autista;CO
5772;M;47;22076;Data Engineer;CO
5805;F;14;22076;Studente;CO
5832;F;64;22076;Disoccupato;CO
5856;F;37;22076;Data Engineer;CO
5967;M;37;22076;Attore;CO
6035;F;35;22076;Dirigente;CO
71;M;41;50055;Ingegnere;FI
230;M;64;50055;Dirigente;FI
419;M;49;50055;Direttore;FI
558;M;43;50055;Impiegato;FI
562;M;10;50055;Studente;FI
621;M;19;50055;Data Analyst;FI
688;M;29;50055;Architetto;FI
703;F;42;50055;Dirigente;FI
810;M;40;50055;Avvocato;FI
857;M;59;50055;Programmatore;FI
937;M;44;50055;Autista;FI
1093;M;59;50055;Ingegnere;FI
1123;M;37;50055;Disoccupato;FI
1277;F;22;50055;Disoccupato;FI
1368;F;35;50055;Direttore;FI
1460;F;60;50055;Data Analyst;FI
1526;M;21;50055;Programmatore;FI
1784;M;42;50055;Impiegato;FI
2042;M;9;50055;Studente;FI
2349;M;60;50055;Dottore;FI
2526;M;44;50055;Architetto;FI
2566;M;48;50055;Programmatore;FI
2579;M;63;50055;Autista;FI
2694;M;23;50055;Data Analyst;FI
2747;F;59;50055;Data Analyst;FI
2752;M;45;50055;Autista;FI
2790;M;32;50055;Impiegato;FI
2820;F;56;50055;Disoccupato;FI
2853;M;48;50055;Dirigente;FI
2886;M;53;50055;Data Analyst;FI
2995;M;54;50055;Autista;FI
3004;F;49;50055;Data Analyst;FI
3123;M;65;50055;Operaio;FI
3138;M;38;50055;Programmatore;FI
3284;M;23;50055;Ricercatore;FI
3444;M;27;50055;Ingegnere;FI
3569;F;23;50055;Operaio;FI
3580;F;12;50055;Studente;FI
3603;F;43;50055;Data Engineer;FI
3618;M;59;50055;Programmatore;FI
3780;M;33;50055;Disoccupato;FI
3789;F;23;50055;Disoccupato;FI
3836;F;63;50055;Dottore;FI
3876;M;55;50055;Disoccupato;FI
3923;M;56;50055;Operaio;FI
4071;M;51;50055;Programmatore;FI
4200;M;60;50055;Data Engineer;FI
4228;M;58;50055;Atleta;FI
4403;M;23;50055;Autista;FI
4472;F;41;50055;Attore;FI
4518;M;30;50055;Disoccupato;FI
4573;M;16;50055;Studente;FI
4583;M;20;50055;Dirigente;FI
4589;M;25;50055;Programmatore;FI
4608;F;38;50055;Disoccupato;FI
4636;M;12;50055;Studente;FI
4644;M;27;50055;Dirigente;FI
4659;F;60;50055;Ingegnere;FI
4713;M;26;50055;Programmatore;FI
4760;M;26;50055;Programmatore;FI
4783;M;20;50055;Disoccupato;FI
4934;F;65;50055;Disoccupato;FI
4963;M;32;50055;Programmatore;FI
5283;M;56;50055;Operaio;FI
5391;M;47;50055;Data Engineer;FI
5439;M;26;50055;Architetto;FI
5474;M;19;50055;Avvocato;FI
5594;F;14;50055;Studente;FI
5735;M;12;50055;Studente;FI
5736;M;65;50055;Dirigente;FI
5809;M;64;50055;Data Engineer;FI
5836;M;58;50055;Disoccupato;FI
5901;F;38;50055;Data Engineer;FI
5969;M;48;50055;Architetto;FI
73;M;25;36012;Data Analyst;VI
76;M;11;36012;Studente;VI
119;F;18;36012;Studente;VI
188;M;62;36012;Attore;VI
